date,KOSPI,SP500,VIX,US10,KR10,GOLD,CRUDE_W,NIKKEI,EUROSTX
2014-06-24,243.3,2090.25,65.98000000000005,116.28125,110.10999999999991,1686.3999999999996,80.81000000000002,11153.0,2315.0
2014-06-25,241.40000000000003,2097.0,65.93000000000004,116.5,110.13999999999992,1686.4999999999998,81.3,11018.0,2289.5
2014-06-26,243.40000000000003,2096.0,65.61000000000004,116.75,110.22999999999992,1683.6999999999996,80.56000000000002,11073.0,2274.5
2014-06-27,242.8,2098.5,65.67000000000004,116.78125,110.47999999999992,1683.4999999999998,80.72000000000001,10868.0,2265.5
2014-06-29,,,65.54000000000002,,,,,,
2014-06-30,243.15000000000003,2101.0,65.38000000000002,116.84375,110.62999999999992,1696.7999999999995,80.59000000000002,10918.0,2257.5
2014-07-01,243.2,2112.75,65.33000000000004,116.5625,110.54999999999993,1693.8999999999996,80.52,11063.0,2284.5
2014-07-02,245.15000000000003,2114.0,64.98000000000002,116.140625,111.2599999999999,1694.0999999999997,79.46000000000002,11138.0,2280.5
2014-07-03,245.02500000000003,2124.75,64.95000000000002,,111.17499999999993,1687.1999999999996,79.18500000000002,11083.0,2296.0
2014-07-04,244.40000000000003,,64.85000000000002,115.9140625,111.04999999999993,,79.35000000000001,11193.0,2305.5
2014-07-06,,,64.78000000000003,,,,,,
2014-07-07,242.95,2117.75,65.08000000000001,116.109375,110.97999999999992,1686.9999999999998,78.99000000000002,11138.0,2265.5
2014-07-08,242.7,2106.75,65.08000000000001,116.453125,110.74999999999991,1687.2999999999995,78.74000000000002,11088.0,2217.5
2014-07-09,241.60000000000008,2113.75,64.88000000000002,116.640625,110.69999999999992,1695.4999999999998,77.76,11058.0,2238.5
2014-07-10,242.05,2104.5,65.13000000000002,116.8125,111.45999999999992,1703.3999999999996,78.48,11008.0,2191.5
2014-07-11,239.9,2109.25,65.13000000000002,116.984375,111.54999999999993,1705.3999999999996,76.64,10933.0,2191.5
2014-07-13,,,64.93,,,,,,
2014-07-14,240.75000000000003,2118.0,64.88000000000002,116.734375,111.47999999999992,1673.6999999999996,77.31000000000002,11078.0,2208.5
2014-07-15,243.65000000000003,2115.0,64.63000000000002,116.625,111.56999999999992,1661.0999999999997,76.06000000000002,11158.0,2193.5
2014-07-16,244.05,2122.25,64.88000000000002,116.640625,111.88999999999992,1665.4999999999998,76.82000000000001,11143.0,2233.5
2014-07-17,244.75000000000009,2100.25,65.68000000000004,117.21875,112.73999999999992,1687.3999999999996,77.59000000000002,11138.0,2166.5
2014-07-18,244.40000000000003,2118.0,64.83000000000001,116.953125,112.5099999999999,1677.7999999999995,77.22000000000001,10973.0,2203.5
2014-07-20,,,64.83000000000001,,,,,,
2014-07-21,244.45,2113.75,64.86000000000001,116.984375,112.2899999999999,1680.0999999999997,78.11,,2177.5
2014-07-22,246.25000000000009,2122.75,64.98000000000002,117.078125,112.30999999999992,1673.3999999999996,77.74000000000002,11098.0,2211.5
2014-07-23,245.85000000000008,2127.5,65.08000000000001,117.109375,112.5099999999999,1672.3999999999996,78.08,11093.0,2222.5
2014-07-24,246.3,2128.0,65.08000000000001,116.703125,112.13999999999992,1659.0999999999997,77.55,11063.0,2246.5
2014-07-25,246.87500000000009,2119.125,65.42000000000004,117.046875,112.21999999999991,1673.8999999999996,77.545,11223.0,2206.0
2014-07-27,,,65.47000000000003,,,,,,
2014-07-28,249.15000000000003,2119.75,65.27000000000004,116.859375,112.12999999999992,1671.6999999999996,76.94000000000001,11273.0,2207.5
2014-07-29,251.8250000000001,2118.375,65.26000000000002,117.078125,111.8999999999999,1664.8,76.29,11403.0,2222.0
2014-07-30,256.37500000000006,2107.875,65.11000000000001,116.359375,111.93999999999993,1662.6499999999996,76.165,11393.0,2206.0
2014-07-31,253.90000000000003,,66.32000000000002,,111.74999999999991,,,11403.0,2171.0
2014-08-01,252.65000000000003,,66.17000000000004,,111.23999999999992,,,11338.0,
2014-08-03,,,66.87000000000003,,,,,,
2014-08-04,252.15000000000003,,66.27000000000004,,111.23999999999992,,,11218.0,
2014-08-05,250.7,,66.26000000000002,,111.6499999999999,,,11103.0,
2014-08-06,250.05,2061.75,67.07000000000002,117.25,111.34999999999992,1672.4999999999995,73.90000000000002,10908.0,2073.5
2014-08-07,248.50000000000009,2055.625,67.05000000000004,117.4921875,111.46999999999991,1677.4999999999995,74.29,10953.0,2054.0
2014-08-08,245.27500000000003,2061.375,67.02000000000004,117.8984375,111.90999999999993,1677.5999999999997,74.13000000000001,10523.0,2027.0
2014-08-10,,,67.12000000000003,,,,,,
2014-08-11,247.05,2079.5,67.10000000000002,117.578125,111.8699999999999,1675.0999999999997,74.44000000000001,10893.0,2068.5
2014-08-12,246.75000000000009,2077.0,66.37000000000003,117.53125,111.63999999999992,1675.1999999999996,73.8,10913.0,2059.5
2014-08-13,248.60000000000008,2091.0,65.72000000000003,117.84375,111.54999999999993,1677.8999999999996,73.95,10983.0,2081.5
2014-08-14,249.25000000000009,2100.5,65.70000000000005,117.984375,111.57999999999991,1678.6999999999996,71.55,11053.0,2094.5
2014-08-15,,2099.0,65.24000000000001,118.328125,,1670.8999999999996,72.31000000000002,11083.0,2076.5
2014-08-17,,,64.66000000000003,,,,,,
2014-08-18,247.3,2115.0,64.69000000000003,118.078125,111.29999999999993,1664.1999999999996,71.17,11093.0,2109.5
2014-08-19,249.95,2124.25,64.62000000000003,117.96875,110.85999999999991,1661.7999999999995,70.61500000000002,11193.0,2125.5
2014-08-20,249.37500000000009,2130.5,64.77000000000001,117.625,110.90999999999993,1656.7999999999995,70.82000000000001,11183.0,2117.5
2014-08-21,244.85000000000008,2136.5,64.82000000000002,117.71875,110.85999999999991,1642.5999999999997,71.41000000000001,11313.0,2152.5
2014-08-22,246.85000000000008,2133.75,64.68,117.640625,110.84999999999992,1646.0999999999997,71.19000000000001,11313.0,2129.5
2014-08-24,,,64.75000000000003,,,,,,
2014-08-25,247.45,2142.25,64.57000000000002,117.6875,111.23999999999992,1641.4999999999995,71.03000000000002,11383.0,2190.5
2014-08-26,248.55,2145.25,64.70000000000002,117.71875,111.62999999999992,1647.7999999999995,71.40000000000002,11293.0,2220.5
2014-08-27,248.75000000000009,2144.25,65.02000000000001,117.9375,111.85999999999991,1648.3999999999996,71.3,11283.0,2220.5
2014-08-28,249.05,2144.25,65.17000000000002,118.125,111.76999999999992,1654.9999999999995,71.75000000000001,11233.0,2196.5
2014-08-29,247.8,2147.25,65.04000000000002,118.078125,111.91999999999992,1652.6999999999996,72.66000000000001,11183.0,2205.5
2014-08-31,,,65.12,,,,,,
2014-09-01,247.60000000000008,,65.17000000000002,,111.88999999999992,,72.31500000000001,11243.0,2202.0
2014-09-02,245.2,2146.75,65.22000000000003,117.546875,111.66999999999992,1630.7999999999995,70.35000000000001,11433.0,2207.5
2014-09-03,244.65000000000003,2146.25,65.17000000000002,117.59375,111.2899999999999,1635.0999999999997,72.25000000000001,11463.0,2244.5
2014-09-04,245.2,2144.5,65.06000000000003,117.3125,111.32999999999991,1628.2999999999995,71.71000000000002,11423.0,2300.5
2014-09-05,244.15000000000003,2152.5,64.82000000000002,117.375,111.59999999999992,1633.7999999999995,70.86,11453.0,2318.5
2014-09-07,,,64.87000000000003,,,,,,
2014-09-08,,2147.75,64.87000000000003,117.25,,1620.3999999999996,70.18000000000002,11483.0,2287.5
2014-09-09,,2134.75,65.02000000000001,116.96875,,1621.4999999999995,69.82000000000001,11513.0,2269.5
2014-09-10,,2141.75,64.92000000000002,116.796875,,1615.4999999999995,68.90000000000002,11563.0,2284.5
2014-09-11,243.25000000000009,2143.25,64.97000000000003,116.703125,111.51999999999992,1606.9999999999995,69.98,11678.0,2271.5
2014-09-12,244.3,2131.0,65.00000000000003,116.28125,112.19999999999992,1595.4999999999995,69.01,11723.0,2262.5
2014-09-14,,,65.39000000000004,,,,,,
2014-09-15,243.55,2130.5,65.37000000000003,116.484375,111.98999999999992,1599.0999999999997,69.52,,2267.5
2014-09-16,244.05,2146.5,65.57000000000002,116.5,112.1499999999999,1600.4999999999995,71.28000000000002,11698.0,2270.5
2014-09-17,246.8,2148.5,65.02000000000001,116.265625,112.30999999999992,1588.1999999999996,70.59000000000002,11653.0,2276.5
2014-09-18,245.55,2158.75,64.77000000000001,116.0625,112.45999999999992,1590.2999999999995,69.66000000000001,11838.0,2298.5
2014-09-19,246.175,2157.5,64.82000000000002,116.328125,112.41999999999992,1581.8999999999996,69.58,12068.0,2298.5
2014-09-21,,,64.87000000000003,,,,,,
2014-09-22,242.90000000000003,2140.25,65.22000000000003,116.625,112.76999999999992,1580.3999999999996,68.56000000000002,12013.0,2283.5
2014-09-23,241.90000000000003,2135.25,65.29000000000002,116.84375,112.84999999999992,1587.4999999999995,69.12000000000002,,2243.5
2014-09-24,241.90000000000003,2146.0,65.33000000000004,116.59375,112.85999999999991,1582.1999999999996,70.59000000000002,11943.0,2286.5
2014-09-25,241.7,2117.0,65.48000000000002,117.046875,113.08999999999992,1587.0999999999997,70.07000000000001,12128.0,2233.5
2014-09-26,240.95,2129.25,65.91000000000003,116.765625,113.38999999999992,1581.6999999999996,70.85000000000001,12118.0,2273.5
2014-09-28,,,65.80000000000004,,,,,,
2014-09-29,240.05,2126.5,65.86000000000004,117.078125,113.51999999999992,1580.9999999999995,71.65000000000002,12158.0,2227.5
2014-09-30,238.65,2124.5,66.29000000000002,117.015625,114.0399999999999,1573.5999999999997,68.83,12033.0,2253.5
2014-10-01,235.9000000000001,2092.75,66.43000000000004,117.796875,114.5099999999999,1580.0999999999997,68.08,11953.0,2218.5
2014-10-02,232.45000000000005,2094.5,66.53000000000003,117.640625,114.24999999999991,1578.5999999999997,68.41000000000001,11558.0,2158.5
2014-10-03,,2115.25,66.41000000000003,117.46875,,1556.1999999999996,66.95,11608.0,2187.5
2014-10-05,,,65.75000000000003,,,,,,
2014-10-06,232.5250000000001,2110.5,66.13000000000002,117.71875,114.07499999999992,1571.4999999999995,67.77,11788.0,2165.0
2014-10-07,232.25000000000009,2087.5,66.73000000000005,118.3125,113.98999999999992,1574.8999999999996,66.96000000000002,11673.0,2092.5
2014-10-08,231.9000000000001,2118.0,66.92000000000004,118.671875,114.07999999999991,1586.6999999999996,65.2,11468.0,2129.5
2014-10-09,,2080.0,65.73000000000005,118.71875,,1588.0999999999997,63.52,11343.0,2050.5
2014-10-10,227.60000000000005,2059.75,67.48000000000005,118.9375,114.3999999999999,1587.5999999999997,63.760000000000005,11173.0,2025.5
2014-10-12,,,68.33000000000004,,,,,,
2014-10-13,226.47500000000005,2020.5,68.25000000000003,119.46875,114.38999999999992,1596.9999999999995,63.37000000000002,,2007.5
2014-10-14,227.55000000000007,2029.5,68.83000000000004,119.796875,114.48999999999992,1597.9999999999995,60.58,10743.0,2031.5
2014-10-15,226.80000000000007,2009.75,69.43000000000004,120.46875,114.41999999999992,1602.4999999999995,59.500000000000014,10913.0,1947.5
2014-10-16,225.32500000000005,2005.0,70.03000000000006,120.296875,115.16999999999992,1604.1999999999996,60.260000000000005,10563.0,1861.0
2014-10-17,222.4000000000001,2035.25,69.48000000000005,119.953125,115.22999999999992,1602.2999999999995,60.7,10383.0,1976.5
2014-10-19,,,68.48000000000005,,,,,,
2014-10-20,225.70000000000005,2051.75,68.62000000000003,120.125,114.88999999999992,1610.6999999999996,59.790000000000006,10963.0,1978.5
2014-10-21,224.00000000000009,2087.0,67.08000000000004,119.859375,115.02999999999992,1613.0999999999997,60.02,10623.0,2043.5
2014-10-22,226.00000000000009,2077.0,67.93000000000004,119.703125,115.0399999999999,1606.0999999999997,59.23,10993.0,2012.5
2014-10-23,225.95000000000005,2099.25,67.45000000000005,119.25,115.35999999999991,1596.8999999999996,60.60000000000001,10983.0,2072.5
2014-10-24,225.00000000000009,2112.0,67.10000000000002,119.359375,115.6499999999999,1595.2999999999995,60.85000000000001,11163.0,2078.5
2014-10-26,,,66.85000000000002,,,,,,
2014-10-27,226.30000000000007,2111.75,66.80000000000004,119.4375,,1592.1999999999996,60.10000000000001,11243.0,2045.5
2014-10-28,225.95000000000005,2134.5,66.47000000000003,119.171875,,1592.5999999999997,60.67999999999999,11168.0,2088.5
2014-10-29,230.70000000000005,2126.75,65.70000000000005,118.78125,,1575.2999999999995,61.39,11413.0,2059.5
2014-10-30,230.50000000000009,2143.25,66.00000000000003,118.90625,,1562.4999999999995,60.69000000000001,11508.0,2082.5
2014-10-31,231.70000000000005,2164.5,65.75000000000003,118.6875,,1535.6999999999996,60.92,12348.0,2155.5
2014-11-02,,,65.70000000000005,,,,,,
2014-11-03,230.75000000000009,2166.0,66.05000000000004,118.578125,,1530.7999999999995,59.500000000000014,,2123.5
2014-11-04,228.70000000000005,2161.0,66.05000000000004,118.671875,,1531.1999999999996,58.48,12573.0,2088.5
2014-11-05,228.10000000000005,2171.75,66.05000000000004,118.625,,1506.2999999999995,59.33,12828.0,2125.5
2014-11-06,229.50000000000009,2180.5,65.55000000000004,118.3125,,1506.9999999999995,59.05,12668.0,2148.5
2014-11-07,229.6500000000001,2181.25,65.35000000000002,119.0,,1538.7999999999995,59.42,12783.0,2102.5
2014-11-09,,,65.30000000000004,,,,,,
2014-11-10,232.30000000000007,2187.25,65.30000000000004,118.59375,,1512.7999999999995,58.73,12633.0,2132.5
2014-11-11,232.10000000000005,2189.0,64.92000000000002,118.53125,,1529.1999999999996,58.66000000000001,12933.0,2140.5
2014-11-12,232.95000000000005,2189.0,64.79000000000002,118.59375,,1523.6999999999996,58.02,13003.0,2098.5
2014-11-13,232.1500000000001,2189.25,64.82000000000002,118.796875,,1525.3999999999996,55.62000000000002,13263.0,2100.5
2014-11-14,230.20000000000005,2190.5,65.21000000000001,118.953125,,1554.3999999999996,56.62000000000002,13293.0,2094.5
2014-11-16,,,65.04000000000002,,,,,,
2014-11-17,230.95000000000005,2192.75,65.15,118.796875,,1549.8999999999996,56.45,12883.0,2126.5
2014-11-18,232.70000000000005,2204.25,64.75000000000003,118.921875,,1560.5999999999997,55.65000000000002,13203.0,2168.5
2014-11-19,232.1500000000001,2201.0,65.05000000000001,118.65625,,1546.6999999999996,55.27,13213.0,2166.5
2014-11-20,231.45000000000005,2204.5,65.20000000000002,118.84375,,1558.5999999999997,56.15000000000002,13163.0,2141.5
2014-11-21,231.95000000000005,2214.25,64.95000000000002,118.984375,,1564.4999999999995,57.36,13223.0,2231.5
2014-11-23,,,64.98000000000002,,,,,,
2014-11-24,234.60000000000005,2221.75,64.80000000000001,119.140625,,1561.3999999999996,56.60000000000001,,2262.5
2014-11-25,234.35000000000005,2221.5,64.75000000000003,119.40625,,1563.4999999999995,54.94000000000001,13273.0,2275.5
2014-11-26,233.85000000000005,2226.0,64.66000000000003,119.609375,,1560.9999999999995,54.82000000000001,13223.0,2276.5
2014-11-27,235.82500000000005,2227.875,64.66000000000003,,,1552.2999999999995,51.155000000000015,13093.0,2286.5
2014-11-28,235.45000000000005,2221.25,64.81000000000003,120.09375,,1531.1999999999996,48.67999999999999,13293.0,2286.5
2014-11-30,,,64.91000000000003,,,,,,
2014-12-01,232.80000000000007,2205.25,65.26000000000002,119.828125,,1577.8999999999996,51.3,13413.0,2276.5
2014-12-02,233.00000000000009,2219.25,64.76000000000002,119.328125,,1563.3999999999996,49.8,13533.0,2291.5
2014-12-03,233.30000000000007,2227.5,64.36000000000001,119.21875,,1575.9999999999995,49.64,13593.0,2298.5
2014-12-04,236.25000000000009,2225.25,64.51000000000002,119.515625,,1571.7999999999995,49.10000000000001,13723.0,2251.5
2014-12-05,236.05000000000007,2229.75,64.41000000000003,118.828125,,1556.6999999999996,48.19000000000001,13783.0,2319.5
2014-12-07,,,64.31000000000003,,,,,,
2014-12-08,235.45000000000005,2215.0,64.81000000000003,119.15625,,1570.3999999999996,45.83,13813.0,2280.5
2014-12-09,234.60000000000005,2215.0,64.76000000000002,119.5625,,1595.5999999999997,46.37000000000002,13633.0,2235.5
2014-12-10,230.45000000000005,2181.0,65.81000000000003,120.0,,1593.6999999999996,44.500000000000014,13313.0,2177.5
2014-12-11,227.30000000000007,2188.25,65.81000000000003,119.71875,,1590.9999999999995,43.58,13058.0,2183.5
2014-12-12,227.50000000000009,2157.25,67.22000000000003,120.5625,,1587.6999999999996,41.790000000000006,13223.0,2087.5
2014-12-14,,,67.69000000000003,,,,,,
2014-12-15,228.45000000000007,2141.5,67.43000000000004,120.203125,,1556.7999999999995,39.88000000000001,12893.0,2027.5
2014-12-16,226.10000000000005,2131.5,67.26000000000002,120.65625,,1561.9999999999995,39.83999999999999,12598.0,2051.5
2014-12-17,225.87500000000009,2167.75,66.36000000000004,119.96875,,1554.9999999999995,40.14999999999999,12663.0,2130.5
2014-12-18,225.00000000000009,2208.25,66.06000000000003,119.375,,1563.6999999999996,38.89,13093.0,2221.5
2014-12-19,228.95000000000007,2234.0,65.21000000000001,119.625,,1560.9999999999995,41.81000000000002,13513.0,2192.5
2014-12-21,,,65.25000000000003,,,,,,
2014-12-22,230.57500000000007,2231.75,65.26000000000002,119.625,116.21999999999991,1537.7999999999995,40.06000000000002,13473.0,2216.5
2014-12-23,230.57500000000007,2238.75,65.06000000000003,118.90625,116.1499999999999,1538.9999999999995,41.750000000000014,,2238.5
2014-12-24,231.0250000000001,2238.5,64.78000000000003,118.921875,116.23999999999992,1540.5999999999997,41.13000000000001,13633.0,
2014-12-25,,,,,,,,13598.0,
2014-12-26,231.0250000000001,,64.79000000000002,118.953125,,,,13703.0,
2014-12-28,,,64.63000000000002,,,,,,
2014-12-29,230.1500000000001,2246.0,64.73000000000002,119.296875,116.6049999999999,1549.0999999999997,39.43999999999998,13563.0,2232.5
2014-12-30,226.9000000000001,2235.75,65.03000000000003,119.5,116.79999999999993,1563.8999999999996,39.58999999999999,13303.0,2178.5
2014-12-31,227.87500000000009,2220.25,64.86000000000001,119.625,116.79999999999993,1549.0999999999997,40.39999999999999,,
2015-01-01,,,65.64000000000004,,,,,,
2015-01-02,227.7750000000001,2208.75,65.98000000000002,120.109375,116.53499999999993,1551.7999999999995,39.32000000000001,,2188.5
2015-01-04,,,66.18000000000004,,,,,,
2015-01-05,227.5250000000001,2175.75,66.88000000000002,120.75,116.4149999999999,1569.6999999999996,37.08,13238.0,2071.5
2015-01-06,222.67500000000007,2160.75,66.93000000000004,121.265625,117.30499999999992,1584.6999999999996,35.15,12748.0,2045.5
2015-01-07,223.32500000000007,2176.0,66.58000000000004,121.390625,117.29999999999993,1577.9999999999995,35.27,12813.0,2102.5
2015-01-08,226.35000000000005,2212.75,65.91000000000003,121.046875,117.22499999999992,1572.6999999999996,35.76,13103.0,2162.5
2015-01-09,229.62500000000009,2203.0,66.08000000000004,121.5,117.4949999999999,1585.6999999999996,35.52,13068.0,2097.5
2015-01-11,,,66.31000000000003,,,,,,
2015-01-12,228.72500000000005,2179.0,67.08000000000004,122.03125,118.28499999999993,1598.9999999999995,33.78,,2117.5
2015-01-13,230.10000000000005,2178.75,66.68000000000004,122.1875,118.53499999999993,1596.0999999999997,34.21,12943.0,2149.5
2015-01-14,228.85000000000005,2162.0,67.48000000000002,122.609375,119.05499999999992,1593.3999999999996,35.14,12623.0,2152.5
2015-01-15,229.95000000000007,2150.5,66.78000000000003,123.40625,118.6649999999999,1624.2999999999995,33.63,13018.0,2190.5
2015-01-16,225.95000000000007,2169.75,67.48000000000002,122.796875,119.7949999999999,1641.2999999999995,35.23,12643.0,2272.5
2015-01-18,,,67.63000000000002,,,,,,
2015-01-19,225.72500000000005,2169.125,67.67000000000004,122.96875,119.12999999999992,1642.2499999999995,34.565,12893.0,2270.5
2015-01-20,230.6500000000001,2177.0,67.48000000000002,122.734375,119.3249999999999,1658.2999999999995,33.41,13233.0,2297.5
2015-01-21,231.6500000000001,2186.5,66.98000000000002,122.3125,119.4049999999999,1658.9999999999995,34.09,13078.0,2319.5
2015-01-22,225.72500000000005,2215.75,65.78000000000003,122.109375,118.7949999999999,1669.0999999999997,33.9,13218.0,2401.5
2015-01-23,233.75000000000009,2207.5,65.12,122.6875,119.64499999999992,1659.0999999999997,33.61,13373.0,2418.5
2015-01-25,,,65.81000000000003,,,,,,
2015-01-26,233.60000000000005,2213.0,65.59000000000003,122.484375,120.33499999999992,1645.4999999999995,33.53,13293.0,2466.5
2015-01-27,235.35000000000005,2185.75,65.29000000000002,122.625,119.8849999999999,1659.7999999999995,34.34,13563.0,2426.5
2015-01-28,235.4000000000001,2156.5,64.74000000000001,123.453125,120.33499999999992,1649.6999999999996,33.49,13673.0,2366.5
2015-01-29,234.55000000000007,2175.0,65.84000000000003,123.046875,120.53499999999993,1622.1999999999996,33.66,13468.0,2446.5
2015-01-30,233.80000000000007,2151.25,66.69000000000003,123.859375,120.51999999999992,1650.1999999999996,36.42,13538.0,2385.5
2015-02-01,,,66.65000000000003,,,,,,
2015-02-02,233.9000000000001,2174.25,66.52000000000004,123.84375,120.56499999999993,1640.2999999999995,38.510000000000005,13388.0,2444.5
2015-02-03,225.72500000000005,2200.25,66.39000000000004,123.015625,120.9349999999999,1626.0999999999997,40.86999999999999,13188.0,2477.5
2015-02-04,235.05000000000007,2197.5,66.49000000000004,122.96875,120.42499999999993,1631.0999999999997,38.36,13528.0,2425.5
2015-02-05,232.50000000000009,2216.0,65.79000000000002,122.8125,120.45499999999991,1633.3999999999996,39.67,13343.0,2457.5
2015-02-06,233.1500000000001,2204.75,66.59000000000003,121.53125,120.0749999999999,1600.6999999999996,40.47000000000001,13518.0,2424.5
2015-02-08,,,66.53000000000003,,,,,,
2015-02-09,232.70000000000007,2202.5,66.54000000000002,121.515625,119.92499999999993,1605.8999999999996,41.24,13548.0,2395.5
2015-02-10,231.25000000000009,2225.5,66.57000000000002,121.234375,119.45499999999991,1598.8999999999996,39.92,13498.0,2444.5
2015-02-11,231.75000000000009,2223.75,66.09000000000003,121.1875,119.37499999999991,1584.3999999999996,39.14,,2429.5
2015-02-12,230.5250000000001,2243.5,65.19000000000003,121.34375,119.09499999999991,1586.7999999999995,40.64999999999999,13728.0,2489.5
2015-02-13,232.70000000000007,2251.25,65.20000000000002,121.15625,118.9649999999999,1593.3999999999996,41.14,13818.0,2506.5
2015-02-15,,,65.00000000000003,,,,,,
2015-02-16,233.1500000000001,2247.375,65.02000000000001,121.203125,,,40.56000000000002,13848.0,2453.5
2015-02-17,233.60000000000005,2255.25,65.14000000000001,120.265625,119.15999999999993,1573.3999999999996,41.35000000000001,13858.0,2505.5
2015-02-18,,2255.75,64.94000000000003,121.03125,,1575.3999999999996,39.92,14038.0,2518.5
2015-02-19,,2255.25,65.14000000000001,120.546875,,1571.4999999999998,39.36999999999999,14118.0,2527.5
2015-02-20,,2266.5,64.34,120.421875,,1565.5999999999997,39.13000000000001,14218.0,2573.5
2015-02-22,,,64.29000000000002,,,,,,
2015-02-23,234.32500000000007,2262.0,64.4,120.890625,118.6999999999999,1566.7999999999995,38.57000000000001,14318.0,2564.5
2015-02-24,234.70000000000007,2274.0,63.76000000000001,121.625,118.6199999999999,1565.5999999999997,38.52,14478.0,2600.5
2015-02-25,235.60000000000005,2269.5,63.91000000000002,121.734375,119.2599999999999,1569.8999999999996,40.250000000000014,14488.0,2587.5
2015-02-26,235.45000000000007,2267.75,63.91000000000002,121.0625,119.21999999999991,1572.9999999999998,38.98,14658.0,2619.5
2015-02-27,235.0250000000001,2269.875,63.68500000000002,121.2109375,119.4149999999999,1575.6999999999996,39.795,14678.0,2644.0
2015-03-01,,,63.600000000000016,,,,,,
2015-03-02,236.05000000000007,2274.5,63.65000000000001,120.671875,119.7299999999999,1570.0999999999997,39.36,14718.0,2650.5
2015-03-03,237.25000000000009,2265.5,63.41000000000002,120.453125,119.48999999999992,1567.9999999999998,40.17999999999999,14678.0,2614.5
2015-03-04,236.90000000000003,2256.0,63.61000000000002,120.46875,119.32999999999991,1563.7999999999995,39.69000000000001,14508.0,2638.5
2015-03-05,237.10000000000008,2260.25,63.320000000000014,120.703125,119.46999999999991,1562.8999999999996,39.60000000000001,14618.0,2665.5
2015-03-06,238.45000000000013,2228.25,63.91000000000002,119.59375,119.70999999999992,1529.5999999999997,38.71,14848.0,2650.5
2015-03-08,,,63.66000000000002,,,,,,
2015-03-09,235.6500000000001,2237.25,63.680000000000014,120.03125,119.2599999999999,1530.9999999999998,38.13000000000001,14648.0,2659.5
2015-03-10,234.50000000000009,2201.5,63.92000000000002,120.484375,119.09999999999992,1525.1999999999996,37.02999999999999,14528.0,2621.5
2015-03-11,234.4000000000001,2199.5,64.66000000000003,120.578125,119.84999999999992,1517.7999999999995,37.290000000000006,14503.0,2702.5
2015-03-12,234.6500000000001,2223.25,64.44000000000003,120.65625,119.5099999999999,1517.3999999999996,36.85000000000001,14853.0,2700.5
2015-03-13,235.50000000000009,2209.5,63.78000000000002,120.640625,119.40999999999993,1519.4999999999998,35.09,15128.0,2720.5
2015-03-15,,,64.18,,,,,,
2015-03-16,236.00000000000009,2235.25,64.05000000000001,120.953125,119.90999999999993,1519.0999999999997,34.27,15178.0,2754.5
2015-03-17,241.35000000000008,2233.5,63.840000000000025,121.109375,119.83999999999992,1512.5999999999997,33.0,15328.0,2729.5
2015-03-18,241.90000000000003,2260.5,63.81000000000002,122.375,120.30999999999992,1535.1999999999996,35.78,15418.0,2708.5
2015-03-19,242.50000000000009,2249.25,63.51000000000001,121.828125,121.00999999999992,1534.3999999999996,33.61,15368.0,2715.5
2015-03-20,242.05,2266.75,63.51000000000001,122.28125,121.00999999999992,1547.6999999999996,34.59,15428.0,2771.5
2015-03-22,,,63.42000000000002,,,,,,
2015-03-23,242.15000000000003,2262.25,63.460000000000015,122.46875,121.03999999999992,1555.1999999999996,34.98,15628.0,2743.5
2015-03-24,242.35000000000008,2252.25,63.41000000000002,122.734375,121.17999999999992,1558.3999999999996,34.81,15573.0,2772.5
2015-03-25,242.4500000000001,2221.0,63.44000000000002,122.3125,121.41999999999992,1560.1999999999996,35.71,15578.0,2736.5
2015-03-26,239.65,2215.25,63.66000000000002,121.890625,121.30999999999992,1567.8999999999996,37.90999999999998,15223.0,2725.5
2015-03-27,239.45000000000007,2220.0,63.56000000000002,122.125,121.31999999999992,1562.7999999999995,35.42,15253.0,2734.5
2015-03-29,,,63.620000000000026,,,,,,
2015-03-30,239.55,2246.25,63.65000000000001,122.203125,121.45999999999992,1550.4999999999998,35.91,15358.0,2782.5
2015-03-31,239.70000000000007,2229.5,63.460000000000015,122.484375,121.45999999999992,1547.9,35.11,15158.0,2746.5
2015-04-01,237.80000000000004,2216.5,63.960000000000015,122.96875,121.62999999999992,1568.7999999999995,36.52999999999999,15048.0,2781.5
2015-04-02,238.1500000000001,2229.5,63.760000000000026,122.6875,121.90999999999993,1566.1,35.92,15288.0,2776.5
2015-04-03,240.00000000000003,,63.55000000000002,,122.34999999999992,,,15403.0,
2015-04-05,,,63.930000000000014,,,,,,
2015-04-06,239.85000000000005,2237.875,63.91000000000002,123.3203125,122.52999999999992,1587.35,37.795,15318.0,
2015-04-07,239.45000000000007,2237.5,63.11000000000002,123.0,122.16999999999992,1574.7999999999995,38.55999999999999,15608.0,2811.5
2015-04-08,241.40000000000003,2239.75,63.010000000000026,122.875,122.03999999999992,1567.4999999999998,36.67999999999999,15748.0,2811.5
2015-04-09,241.00000000000009,2250.25,62.97000000000002,122.421875,122.43999999999993,1559.6999999999998,37.010000000000005,15858.0,2851.5
2015-04-10,244.50000000000009,2261.75,62.590000000000025,122.421875,122.61999999999992,1572.9999999999998,37.85000000000001,15956.0,2878.5
2015-04-12,,,61.95000000000002,,,,,,
2015-04-13,246.25000000000009,2253.0,61.91000000000003,122.625,122.17999999999992,1564.1999999999998,38.23,15936.0,2863.5
